"hostname","ifname","timeslot","max_metric_value","mean_metric_value"
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 12:00:00",10850374.304635761,6338230.840065968
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 13:00:00",9987356.602006689,6434230.334267554
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 14:00:00",10649682.855218856,7091902.216557725
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 15:00:00",16541584.346666666,9066300.737100821
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 16:00:00",12253834.754966887,8612353.80224326
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 17:00:00",10988667.147540983,6881135.000423829
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 18:00:00",6913153.921052632,5080574.976372858
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 19:00:00",7939111.390728476,6306436.1754273325
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 20:00:00",8881949.036065573,5809649.371443131
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 21:00:00",20330668.402684562,8476232.572046848
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 22:00:00",17820161.846153848,11397403.774723668
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-06-30 23:00:00",14555410.213333333,10243515.869985592
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 00:00:00",9719167.786666667,5639050.479478268
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 01:00:00",62116316.2384106,16963005.723746534
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 02:00:00",11383724.88,6851091.09525403
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 03:00:00",14075129.261744967,4784568.34452933
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 04:00:00",4898727.43812709,2199685.1735164137
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 05:00:00",10681162.376237623,2784691.4862070596
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 06:00:00",13079280.673400674,3325700.7502591815
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 07:00:00",5186036.200668897,3070315.887638221
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 08:00:00",8033076.414715719,5152663.158075535
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 09:00:00",9891754.211604096,6772626.8745687045
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 10:00:00",12456852.715231787,7189276.907324238
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 11:00:00",11158143.207920792,7638888.888705377
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 12:00:00",9608734.653198654,6490896.15037037
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 13:00:00",12248771.529411765,8263895.184497158
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 14:00:00",13408049.288590604,7948512.732607697
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 15:00:00",19786273.086092714,6508798.610777283
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 16:00:00",11323628.252491694,6462532.218712644
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 17:00:00",8977144.32,6032072.574561666
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 18:00:00",8423297.866666667,5634740.869081537
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 19:00:00",10162263.438127091,6989115.843334955
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 20:00:00",11417073.632107023,7108270.154148789
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 21:00:00",11357971.719063545,6708638.9929171
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 22:00:00",24165480.686468646,7472192.335447252
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-01 23:00:00",11534641.293729372,7563503.1141477665
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 00:00:00",6910844.741721855,3282032.9429534157
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 01:00:00",20496484.273972604,5208418.2504988825
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 02:00:00",14025875.813333333,4254842.356079733
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 03:00:00",10402978.561056105,4219802.604092409
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 04:00:00",10505861.315614618,2964190.1687923595
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 05:00:00",12017093.718120806,4093209.6381266937
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 06:00:00",15339774.173633441,5558708.720533303
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 07:00:00",12453367.378640777,4609936.365079238
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 08:00:00",11288360.267558528,5994644.934216828
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 09:00:00",9126708.598006645,6289837.684746225
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 10:00:00",20229584.30418251,9176915.19956319
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 11:00:00",21249096.02693603,10956484.908956904
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 12:00:00",10417149.959731543,7332746.640283746
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 13:00:00",12665080.516923077,8502528.601156801
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 14:00:00",13253768.859934853,8447024.793669686
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 15:00:00",9430523.157190636,6156682.625771625
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 16:00:00",11463675.86394558,7612081.737858518
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 17:00:00",9273901.27152318,6084069.342381207
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 18:00:00",10616613.83277592,7215615.530849362
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 19:00:00",14231323.866666667,7950052.791544389
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 20:00:00",12775441.93939394,8870368.585136527
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 21:00:00",27951748.21192053,9146518.631189505
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 22:00:00",17307278.48797251,11009275.250350563
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-02 23:00:00",10204109.581395349,5495226.539659302
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 00:00:00",7205289.824104235,4050619.411238109
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 01:00:00",12905319.811447812,4252119.304769539
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 02:00:00",13039650.131578946,3478690.8976365924
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 03:00:00",4654714.231292517,2289954.1228895714
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 04:00:00",4739164.435897436,2633055.902748366
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 05:00:00",7835633.414965986,2843534.14721603
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 06:00:00",6749162.872483222,3270292.1623050454
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 07:00:00",6332722.48,3774059.4608648196
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 08:00:00",6958640.511784512,5185590.75043093
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 09:00:00",17277210.491803277,10040147.26406068
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 10:00:00",28046696.939597316,12192139.119998084
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 11:00:00",10316247.470198676,6418242.834260311
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 12:00:00",8519797.297297297,5388519.728400922
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 13:00:00",10414582.577181209,7107842.536680065
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 14:00:00",9665180.598006645,7358170.470924267
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 15:00:00",17495535.76470588,10188850.078394242
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 16:00:00",12515834.853333334,9164266.011953577
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 17:00:00",31016113.08250825,11009966.11979777
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 18:00:00",15690354.08,10137544.320148375
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 19:00:00",10965747,7649135.589547144
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 20:00:00",10910168.882943144,6745530.235679263
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 21:00:00",8748398.389261745,6359918.876395266
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 22:00:00",27395463.78595318,8524728.471961023
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-03 23:00:00",40454184.241610736,9986959.01015276
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 00:00:00",11114013.783783784,5873080.830795869
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 01:00:00",15293129.245033113,6092479.768150192
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 02:00:00",9927753.050505051,3274682.4119416866
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 03:00:00",4485458.191419142,2462701.3871387267
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 04:00:00",4414163.455149502,2118120.4943296597
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 05:00:00",4747404.079470199,2793484.108521725
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 06:00:00",16413465.372937294,4247935.462398187
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 07:00:00",7952706.08,4031725.340812725
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 08:00:00",7667480.52233677,4646169.916139089
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 09:00:00",7772167.346405229,5835080.67750388
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 10:00:00",9199776.888888888,7309014.407162159
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 11:00:00",9428634.989898989,6190037.567801375
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 12:00:00",14990222.922558922,9124476.596289469
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 13:00:00",17088636.30564784,9764150.436565578
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 14:00:00",13516602.451178452,9141331.993916407
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 15:00:00",13996926.485049834,8090719.992410441
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 16:00:00",9516255.131578946,6705018.345118994
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 17:00:00",11495072.76821192,7291656.1362235835
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 18:00:00",7901508.3564356435,5368031.226022085
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 19:00:00",10841255.382550336,6083496.790901737
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 20:00:00",11594935.810169492,6692547.373478213
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 21:00:00",7635458.397306398,6117244.224558957
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 22:00:00",7453201.042345277,5538012.128818677
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-04 23:00:00",7842315.455149502,5176112.601776101
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 00:00:00",91445667.43243243,11636941.106341148
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 01:00:00",15129145.531353135,4040566.567472195
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 02:00:00",5818311.312714777,2626641.6771557466
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 03:00:00",6789885.40397351,3580977.484639728
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 04:00:00",4745348.494983277,1792838.655110978
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 05:00:00",4888186.746666667,2120414.9548087935
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 06:00:00",5351188.704318937,2508156.9843002995
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 07:00:00",5839621.142857143,2991370.947438791
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 08:00:00",8950600.797342192,5144965.656517912
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 09:00:00",38226941.52,9132569.45100879
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 10:00:00",9859645.656565657,6512915.809881715
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 11:00:00",12373531.986531986,9263149.634876294
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 12:00:00",15693940.91089109,7673407.2855574135
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 13:00:00",13357894,5959887.86629432
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 14:00:00",18708505.25490196,7490716.066184315
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 15:00:00",10195267.297297297,6061157.371669943
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 16:00:00",9509668.373333333,5512057.622290378
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 17:00:00",7293078.953020134,4770431.069844034
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 18:00:00",6425862.125412541,4275999.678011261
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 19:00:00",5647165.906040268,4382698.133968013
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 20:00:00",10979430.145695364,7834070.078146896
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 21:00:00",14312025.173333334,8469101.73148432
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 22:00:00",14983198.4,6067955.546548643
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-05 23:00:00",7689609.135313531,4608142.990296574
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 00:00:00",9900167.43624161,3214377.83786406
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 01:00:00",17396144.928327646,4074413.8674076917
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 02:00:00",2055038.32996633,1258768.7805930967
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 03:00:00",7728805.298360656,3564873.8283876637
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 04:00:00",22792907.87878788,5534520.97454595
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 05:00:00",5394064.105263158,2080806.860403559
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 06:00:00",4019609.6109215016,1403610.9305321504
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 07:00:00",3787535.8145695366,2466232.990134426
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 08:00:00",7331944.696864111,4357989.370506175
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 09:00:00",5399529.777777778,3990273.892072081
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 10:00:00",17157267.337748345,6456802.531612862
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 11:00:00",49781270.666666664,21894141.005917247
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 12:00:00",24640166.830564786,7290735.800813036
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 13:00:00",11874382.437710438,6546188.08763798
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 14:00:00",10102513.131313132,5594482.880375885
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 15:00:00",14468986.02020202,9881512.430766039
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 16:00:00",15236646.607508533,10648792.0339791
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 17:00:00",20888301.559322033,11195977.012302022
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 18:00:00",10186949.796721311,5997761.523959922
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 19:00:00",7474310.711409396,5665213.446523331
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 20:00:00",21180316.213333335,8095300.052027494
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 21:00:00",20580836.746666666,7532329.966274047
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 22:00:00",10057441.104377104,6762136.68514189
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-06 23:00:00",12394200.791808873,5108288.246217267
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 00:00:00",12299209.035598705,3276469.103563781
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 01:00:00",12848400.08080808,2598826.5365886767
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 02:00:00",4560011.485148515,2182603.62610748
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 03:00:00",6381192.781144781,3176417.471339373
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 04:00:00",2876565.8181818184,1748219.0845246806
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 05:00:00",4667802.461538462,2250934.7843725593
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 06:00:00",20871990.924590163,4042568.9708519126
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 07:00:00",7117652.040133779,3758349.4459893266
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 08:00:00",6990276.04040404,4050270.1439231234
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 09:00:00",7694355.378378378,4662422.596667256
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 10:00:00",8692276.091803279,4548710.998941136
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 11:00:00",15353581.559322033,6486792.5740308715
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 12:00:00",9656963.800664451,6104040.119778716
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 13:00:00",10511218.745874587,5133776.639338944
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 14:00:00",10571987.435897436,6493556.142625074
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 15:00:00",10148024.607260726,6818533.236864628
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 16:00:00",13095665.364548495,7818995.7903107
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 17:00:00",11104049.324324325,7030249.638626034
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 18:00:00",10260197.573333334,5520922.148923229
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 19:00:00",7496126.540540541,5516345.30756981
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 20:00:00",17061231.06354515,7887514.885685191
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 21:00:00",10849028.732026143,6006765.760184426
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 22:00:00",11974837.054054054,6616626.176024112
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-07 23:00:00",13447115.651006712,7139452.4395917645
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 00:00:00",8067333.234899329,4677310.99297379
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 01:00:00",7834220.707482994,3493032.4466289137
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 02:00:00",14051880.025806451,4472621.206411254
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 03:00:00",7907170.498338871,2956644.087098492
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 04:00:00",6493850.862876254,2435826.737804525
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 05:00:00",16873310.44897959,3668287.0282142656
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 06:00:00",28351691.050167225,8318284.802503449
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 08:00:00",5717109.127516778,4445625.73177726
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 09:00:00",50804993.43589743,11759202.469081841
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 10:00:00",8226901.544554455,6013381.477776946
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 11:00:00",15325558.74829932,6542260.224613599
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 12:00:00",8876582.299003322,5589750.4277932905
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 13:00:00",31031907.933110368,7527330.7645386625
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 14:00:00",12270061.306397306,7587115.863420777
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 15:00:00",11262452.053333333,7653456.9422609685
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 16:00:00",16587511.867986798,10760588.78203395
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 17:00:00",16321017.92,10772742.495643629
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 18:00:00",14901261.154362416,7937677.533282744
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 19:00:00",14602097.44736842,9075824.326098152
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 20:00:00",13200123.594594594,6432910.900688061
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 21:00:00",15303826.59074733,10437104.462197054
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 22:00:00",15797489.844067797,9682753.064421263
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-08 23:00:00",16368265.546666667,11110873.00049116
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 00:00:00",15850388.73089701,7027201.5419907225
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 01:00:00",8205797.97979798,4511436.854396585
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 02:00:00",26497571.715254236,5612548.988375074
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 03:00:00",7326674.27027027,4405843.676007081
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 04:00:00",9120897.52,4196042.555616063
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 05:00:00",5530121.546666667,3920882.1392327514
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 06:00:00",15419648.617449664,5607885.458048635
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 07:00:00",9928797.071895424,5246145.276797204
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 08:00:00",7619724.716612378,4539898.085048383
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 09:00:00",14418621.673758864,6912277.518465989
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 10:00:00",11301799.248322148,5328985.756781489
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 11:00:00",10940188.575163398,5744655.471849162
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 12:00:00",24755256.697986577,7446312.454117605
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 13:00:00",13292677.06849315,7111976.356768843
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 14:00:00",12755951.010033445,8414036.406898752
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 15:00:00",10368634.251655629,6426021.7773434315
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 16:00:00",8431028.628762541,5387294.487839563
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 17:00:00",13690151.709570957,9187049.420726247
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 18:00:00",18681757.45945946,9757018.734855738
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 19:00:00",8678437.879858658,5075508.3860999765
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 20:00:00",12075152.113475177,5887947.906469451
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 21:00:00",8505159.120274914,4890325.792590169
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 22:00:00",33696298.30136986,7448112.311355945
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-09 23:00:00",75436495.43812709,9766242.99796409
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 00:00:00",7985316.026143791,3698793.8297941284
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 01:00:00",8786547.510204082,4065410.696649139
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 02:00:00",7509996.72972973,2700288.4636768918
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 03:00:00",4452692.330033003,2028447.901328613
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 04:00:00",8136145.940199335,3264077.3176775835
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 05:00:00",8605206.518518519,2709034.1105716066
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 06:00:00",8557556.921052631,3392260.548889816
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 07:00:00",5952464.053333334,3565698.200395127
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 08:00:00",7951272.026578073,3550223.192184311
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 09:00:00",10087778.631229237,4086752.6225498663
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 10:00:00",7286992.606896551,4382767.734246113
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 11:00:00",7869647.758389262,4880187.961470386
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 12:00:00",10222988.859060403,5256804.243142219
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 13:00:00",6817846.478688525,4053659.730590522
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 14:00:00",7379528.74916388,3604926.4918947495
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 15:00:00",8621443.275167786,4128029.3368701525
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 16:00:00",9191149.412541253,5950644.029212522
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 17:00:00",6358592.0,4464470.157456566
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 18:00:00",13388533.952861954,5047139.543247696
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 19:00:00",20425643.486486487,11933636.551164089
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 20:00:00",8477949.509933775,5845714.924952454
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 21:00:00",14394216.802675586,6838553.227843161
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 22:00:00",16857607.973244146,9105775.7400729
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-10 23:00:00",62088069.48196721,15584487.456992289
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 00:00:00",53108750.131578945,15576939.960112331
nl-xy-switch-01,GigabitEthernet15/0/1,"2025-07-11 01:00:00",17513970.506666668,8301678.239356675
